153	RNA-Seq of patient derived osteosarcoma xenograft samples	GPL18573	60	GSE124768	200124768	geo_data/GSE124768/GSE124768_normalized_count_matrix_60_samples.csv.gz
158	Retinoid induced differentiation of NB4 APL leukemic cells	GPL15433	4	GSE53259	200053259	geo_data/GSE53259/GSE53259_Sample_WT_RA.tabular.txt.gz geo_data/GSE53259/GSE53259_Sample_WT_CTL.tabular.txt.gz
159	The role of TFEB in retinoid induced differentiation of NB4 APL leukemic cells (shTFEB)	GPL15433	8	GSE53258	200053258	geo_data/GSE53258/GSE53258_Sample_shSCR_CTL.tabular.txt.gz geo_data/GSE53258/GSE53258_Sample_shSCR_RA.tabular.txt.gz geo_data/GSE53258/GSE53258_Sample_shTFEB_RA.tabular.txt.gz geo_data/GSE53258/GSE53258_Sample_shTFEB_CTL.tabular.txt.gz
161	The role of PHF19 in promoting H3K27me3 deposition in multiple myeloma (RNA-Seq)	GPL16791	9	GSE136410	200136410	geo_data/GSE136410/GSE136410_salmon_gene_summary.txt.gz
170	Gene expression profile of OSSL_325096 treated myeloma cells	GPL20301	4	GSE118320	200118320	geo_data/GSE118320/GSE118320_KMS12PE_KMS11_325096_vs_DMSO.txt.gz
171	Kallikrein-mediated cytokeratin 10 degradation is required for VZV propagation in skin	GPL21697	12	GSE136586	200136586	geo_data/GSE136586/GSE136586_RNAseq_data.txt.gz
173	Molecular basis of cisplatin resistance in testicular germ cell tumors	GPL18573	10	GSE136560	200136560	geo_data/GSE136560/GSE136560_deseq_counts_gene_annot.tsv.gz geo_data/GSE136560/GSE136560_NCCIT_CDDP.call.cns.txt.gz geo_data/GSE136560/GSE136560_NCCIT_output_report__coding.csv.gz geo_data/GSE136560/GSE136560_Tera2_output_report_coding.csv.gz geo_data/GSE136560/GSE136560_Tera-2.call.cns.txt.gz geo_data/GSE136560/GSE136560_NCCIT.call.cns.txt.gz geo_data/GSE136560/GSE136560_Tera-2_CDDP.call.cns.txt.gz
177	KSDM1b Role in Ewing Sarcoma	GPL20301	6	GSE126275	200126275	geo_data/GSE126275/GSE126275_hairpin7vshairpin3.complete.txt.gz geo_data/GSE126275/GSE126275_hairpin7vsiLuc.complete.txt.gz geo_data/GSE126275/GSE126275_hairpin3vsiLuc.complete.txt.gz
179	Targets mediated microRNA arm-imbalance promotes gastric cancer progression	GPL16791	8	GSE112859	200112859	geo_data/GSE112859/GSE112859_expression_matrix.txt.gz
180	A novel fate-mapping approach allows intratumoral profiling of hypoxic cells II	GPL20301	4	GSE136372	200136372	geo_data/GSE136372/GSE136372_rsem_count_lungs.txt.gz geo_data/GSE136372/GSE136372_TMM_normalized_reads_count_per_million_lungs.txt.gz
181	Comparative gene expression in NCI-H716 cells grown in different glucose concentrations	GPL16791	2	GSE136369	200136369	geo_data/GSE136369/GSE136369_GEO_NCI-H716_GENEXP.tsv.gz
186	In vivo epigenetic editing of Sema6a promoter reverses impaired transcallosal connectivity caused by C11orf46/ARL14EP neurodevelopmental risk gene	GPL9115	4	GSE119360	200119360	geo_data/GSE119360/GSE119360_Table.rpkms.csv.gz
187	Glioblastoma multiforme cancer stem cells from different patients exhibit consistent gene expression and mechanical phenotypes across distinct states in culture	GPL16791	27	GSE77751	200077751	geo_data/GSE77751/GSE77751_featureCounts.hg38.e78.csv.gz
189	Hsa-miR-139-5p/HNRNPF axis modulates gene-transcripts balance in thyroid cancer cells	GPL16791	12	GSE123680	200123680	geo_data/GSE123680/GSE123680_ALLsamples.genes.fpkm_table.txt.gz
190	mRNA gene expression profiling in a human AML cell line treated with small molecule inhibitors that impact different RNA polymerase transcription complexes, or their combination, in comparison to a global DNA-damaging anthracycline compound	GPL18573	18	GSE118565	200118565	geo_data/GSE118565/GSE118565_limma-voom_normcounts.tsv.gz
192	N-Myc-mediated epigenetic reprogramming drives lineage plasticity in advanced prostate cancer [RNA-seq]	GPL20301 GPL21103	38	GSE117305	200117305	geo_data/GSE117305/GSE117305_FPKM-LNCaP-d42.txt.gz geo_data/GSE117305/GSE117305_FPKM-GEMM-castrated.txt.gz
194	Targets mediated microRNA arm-imbalance promotes gastric cancer progression [lncRNA]	GPL16791	12	GSE133629	200133629	geo_data/GSE133629/GSE133629_all_FPKM_1.txt.gz
197	Gene expression alterations associated with acquired-resistance to the CDK4/6 inhibitor palbociclib [Palbociclib resistance_RNASeq]	GPL16791	12	GSE133567	200133567	geo_data/GSE133567/GSE133567_CHL1_CHL1AR991_repeat_count_AbuHammad_et_al.csv.gz geo_data/GSE133567/GSE133567_A375_A375AR991_repeat_count_AbuHammad_et_al.csv.gz
199	A Novel PI3K Regulator, ARID4B, Presents Synthetic Essentiality in PTEN-deficient Prostate Cancer [RNA-seq]	GPL16791	6	GSE116668	200116668	geo_data/GSE116668/GSE116668_Field_Descriptions.txt.gz geo_data/GSE116668/GSE116668_Comparison-Genes.txt.gz
204	Epigenetic reprogramming of immune cells in women with PCOS impact genes controlling reproductive function [RNAseq]	GPL18573	11	GSE130580	200130580	geo_data/GSE130580/GSE130580_normalized_counts.tsv.gz
205	The EN1 transcription factor drives neural features and brain metastases in triple negative breats cancer (TNBC)	GPL18573	89	GSE120957	200120957	geo_data/GSE120957/GSE120957_combined-gene-level-counts.csv.gz
207	Chronic cadmium exposure decreases the dependency of MCF7 breast cancer cells on ERα	GPL16791	18	GSE134127	200134127	geo_data/GSE134127/GSE134127_rawreadcounts.txt.gz
208	Enhanced hemato-endothelial specification during human embryonic development through developmental cooperation between AF4-MLL and MLL-AF4 fusions	GPL20301	36	GSE118947	200118947	geo_data/GSE118947/GSE118947_HTSeq_counts.txt.gz
209	Cyclophosphamide (CTX) Enhances Cancer Antibody Immunotherapy in the Resistant Bone Marrow Niche by Modulating Macrophage FcγR Expression	GPL13112 GPL11154	16	GSE135997	200135997	geo_data/GSE135997/GSE135997_hRaw.count.txt.gz geo_data/GSE135997/GSE135997_mRaw.count.txt.gz
211	A new strategy for identifying mechanisms of drug-drug interaction using transcriptome analysis: Compound Kushen injection as a proof of principle	GPL20795	27	GSE130359	200130359	geo_data/GSE130359/GSE130359_EGID_samples.csv.gz
212	Understanding the Mechanistic Contribution of Herbal Extracts in Compound Kushen Injection with Transcriptome Analysis	GPL20795	9	GSE130358	200130358	geo_data/GSE130358/GSE130358_EGID_samples.csv.gz
213	PRMT5 methylome profiling uncovers a direct link to splicing regulation in human acute myeloid leukemia	GPL18573	4	GSE129652	200129652	geo_data/GSE129652/GSE129652_RIP-seq_processed_data.txt.gz
215	CDK7 inhibition suppresses Castration-Resistant Prostate Cancer through MED1 inactivation	GPL18573	53	GSE125245	200125245	geo_data/GSE125245/GSE125245_fpkm_matrix_siknockdown.csv.gz geo_data/GSE125245/GSE125245_fpkm_matrix_DHT_stimulation.csv.gz geo_data/GSE125245/GSE125245_fpkm_matrix_24hTHZ1_treatment.csv.gz
216	Organoid-induced differentiation of conventional T cells from human pluripotent stem cells	GPL21290	32	GSE116015	200116015	geo_data/GSE116015/GSE116015_GCAMhsExp.GEO.txt.gz
220	Glioma Stem Cell Specific Super Enhancer Drives Polyunsaturated Fatty Acid Synthesis to Support EGFR Signaling	GPL16791	6	GSE130648	200130648	geo_data/GSE130648/GSE130648_ELOVL2_Knockdown_Salmon_Counts.txt.gz geo_data/GSE130648/GSE130648_DESeq2_Results.txt.gz geo_data/GSE130648/GSE130648_ELOVL2_Knockdown_Salmon_Abundance.txt.gz
221	Analysis of transcriptome changes following SOX2 knockdown in three different Ewing sarcoma cell lines	GPL16791	18	GSE124221	200124221	geo_data/GSE124221/GSE124221_EW1-siPool2_vs_EW1-Control.txt.gz geo_data/GSE124221/GSE124221_POE-siPool1_vs_POE-Control.txt.gz geo_data/GSE124221/GSE124221_EW1-siPool1_vs_EW1-Control.txt.gz geo_data/GSE124221/GSE124221_RDES-siPool1_vs_RDES-Control.txt.gz geo_data/GSE124221/GSE124221_POE-siPool2_vs_POE-Control.txt.gz geo_data/GSE124221/GSE124221_Normalized_counts.txt.gz geo_data/GSE124221/GSE124221_RDES-siPool2_vs_RDES-Control.txt.gz
224	Single nucleotide polymorphism rs13426236 contributes to an increased prostate cancer risk via regulating MLPH splicing variant 4	GPL16791	3	GSE135888	200135888	geo_data/GSE135888/GSE135888_Read_counts.txt.gz
227	RNA-seq of three Ewing sarcoma cell lines (A673, SK-N-MC, RDES), transfected with either siControl or siMYBL2.	GPL16791	18	GSE119970	200119970	geo_data/GSE119970/GSE119970_RNAseq_normalised_data.txt.gz
228	Extracellular RNA in a single droplet of human serum reflects physiologic and disease states	GPL20301	128	GSE131512	200131512	geo_data/GSE131512/GSE131512_cancerTPM.txt.gz geo_data/GSE131512/GSE131512_normalTPM.txt.gz
229	Tumor intrinsic PRMT5 inhibition through MTAP loss predicts response to the first-in-class type I PRMT inhibitor, GSK3368715	GPL16791	32	GSE126651	200126651	geo_data/GSE126651/GSE126651_PANC0327_MTAP_WT_591.rMATS.concat.JC.txt.gz geo_data/GSE126651/GSE126651_PANC0327_MTAP_WT_Combo.rMATS.concat.JC.txt.gz geo_data/GSE126651/GSE126651_PANC08_712_DMSO.rMATS.concat.JC.txt.gz geo_data/GSE126651/GSE126651_PANC0327_MTAP_KO_591.rMATS.concat.JC.txt.gz geo_data/GSE126651/GSE126651_PANC0327_MTAP_KO_712.rMATS.concat.JC.txt.gz geo_data/GSE126651/GSE126651_BxPC3_712_DMSO.rMATS.concat.JC.txt.gz geo_data/GSE126651/GSE126651_PANC0327_MTAP_KO_Combo.rMATS.concat.JC.txt.gz geo_data/GSE126651/GSE126651_HuPT4_712_DMSO.rMATS.concat.JC.txt.gz geo_data/GSE126651/GSE126651_PANC0327_MTAP_WT_712.rMATS.concat.JC.txt.gz
230	Next generation sequencing quantitatively analyzes transcriptomes of primary CLL cells co-culture with Wild Type or prkcb-/- bone marrow mesenchymal stromal cells	GPL20301	36	GSE119808	200119808	geo_data/GSE119808/GSE119808_cll_rawcounts.matrix.txt.gz
232	Growth Differentiation Factor 11 exacerbates non-alcoholic fatty liver disease in vitro and in vivo	GPL15520	6	GSE135796	200135796	geo_data/GSE135796/GSE135796_rlog.txt.gz
233	Gene expression profiles of tumor-infiltrating CD8 T cells in hepatocellular carcinoma	GPL18573	10	GSE132812	200132812	geo_data/GSE132812/GSE132812_CD8_1readcount_10samples.txt.gz
234	Gene expression profiles of 4-1BB+PD-1-high, 4-1BB-PD-1-high, and PD-1-int tumor-infiltrating CD8 T cells in hepatocellular carcinoma	GPL18573	15	GSE132810	200132810	geo_data/GSE132810/GSE132810_4-1BB_readcount_15samples.txt.gz
238	Therapeutic targeting of RNA splicing catalysis through inhibition of protein arginine methylation	GPL19057 GPL20301	48	GSE123774	200123774	geo_data/GSE123774/GSE123774_human_edger_raw_counts.txt.gz geo_data/GSE123774/GSE123774_edger_raw_counts.txt.gz
239	Total RNA-seq in patients with hematological malignancy	GPL18573	63	GSE118558	200118558	geo_data/GSE118558/GSE118558_RPKM_Intergenic_LTRs_more_than_20reads.csv.gz geo_data/GSE118558/GSE118558_RPKM_Genes.csv.gz
241	Pleiotropic impact of DNA-PK in cancer and implications to therapeutic strategies	GPL18573	29	GSE116765	200116765	geo_data/GSE116765/GSE116765_22Rv1_DNAPKi_CountTable.txt.gz geo_data/GSE116765/GSE116765_DNAPK_AllTreats_countTable.txt.gz
242	SMUG1 promotes telomere maintenance through telomerase RNA end-processing	GPL18573 GPL15520	10	GSE116580	200116580	geo_data/GSE116580/GSE116580_TERC-RACE-pileupdata_KOandP.txt.gz geo_data/GSE116580/GSE116580_RNA-Seq_AllGenes_KOandP.txt.gz
244	Regulation of TERT and HKR3 in Hep3B cell lines	GPL18573	3	GSE135581	200135581	geo_data/GSE135581/GSE135581_RNA.Expression_-_Processed_data.txt.gz
246	Epigenetic Pathways of HDAC Inhibitor Resistance in Cutaneous T Cell Lymphoma	GPL21290	88	GSE132053	200132053	geo_data/GSE132053/GSE132053_Romidepsin-v-Untreated.H3AC.ConsensusPeaks.txt.gz geo_data/GSE132053/GSE132053_Romidepsin-v-Untreated.H3K27AC.ConsensusPeaks.txt.gz geo_data/GSE132053/GSE132053_Resistant-v-Sensitive.H3AC.ConsensusPeaks.txt.gz geo_data/GSE132053/GSE132053_Resistant-v-Sensitive.H3K27AC.ConsensusPeaks.txt.gz geo_data/GSE132053/GSE132053_RNAseq.NormalizedAbundance.txt.gz
247	Tumors with TSC mutations are sensitive to CDK7 inhibition through NRF2 and glutathione depletion	GPL18573	12	GSE135527	200135527	geo_data/GSE135527/GSE135527_MZ_Cuff_Gene_Counts.csv.gz
248	Tumor Heterogeneity in Metastatic Potential is Indicated by Adhesion Strength	GPL20301	5	GSE135515	200135515	geo_data/GSE135515/GSE135515_WAvsSA_MDA-MB231_normalizedCounts.txt.gz
252	Exploring genetic interaction manifolds constructed from rich phenotypes	GPL24676	16	GSE133344	200133344	geo_data/GSE133344/GSE133344_raw_barcodes.tsv.gz geo_data/GSE133344/GSE133344_filtered_barcodes.tsv.gz geo_data/GSE133344/GSE133344_raw_genes.tsv.gz geo_data/GSE133344/GSE133344_filtered_genes.tsv.gz geo_data/GSE133344/GSE133344_raw_cell_identities.csv.gz
